company_name,high,low,last_price,prev_close,change,percent_gain
Divis Labs,"4,356.00","4,232.45","4,347.30","4,262.45",84.85,1.99
Hindalco,527.25,512.05,522.60,512.65,9.95,1.94
Tata Steel,"1,197.75","1,170.25","1,186.50","1,166.60",19.9,1.71
JSW Steel,665.40,647.00,664.05,653.15,10.9,1.67
ONGC,172.70,169.50,170.00,167.50,2.5,1.49
Shree Cements,"25,224.00","24,805.00","25,159.95","24,800.90",359.05,1.45
Grasim,"1,765.00","1,727.20","1,754.90","1,732.70",22.2,1.28
UltraTechCement,"7,529.90","7,380.15","7,465.00","7,375.35",89.65,1.22
HDFC Bank,"1,532.85","1,515.25","1,528.50","1,515.35",13.15,0.87
Titan Company,"2,520.00","2,430.00","2,490.70","2,474.95",15.75,0.64
IndusInd Bank,974.95,953.15,964.35,958.35,6,0.63
Sun Pharma,894.00,881.35,888.70,883.55,5.15,0.58
Larsen,"1,948.00","1,923.30","1,943.15","1,933.65",9.5,0.49
Coal India,162.80,161.30,162.05,161.30,0.75,0.46
Asian Paints,"3,223.00","3,176.05","3,214.55","3,203.00",11.55,0.36
Tech Mahindra,"1,464.95","1,435.00","1,457.00","1,454.30",2.7,0.19
Adani Ports,741.15,731.30,733.35,732.50,0.85,0.12
HCL Tech,"1,161.40","1,137.35","1,157.90","1,156.75",1.15,0.1
Power Grid Corp,213.35,211.25,211.45,211.30,0.15,0.07
UPL,776.80,767.00,774.00,773.50,0.5,0.06
HDFC,"2,547.00","2,505.50","2,528.50","2,527.80",0.7,0.03
Infosys,"1,741.00","1,710.15","1,739.00","1,738.55",0.45,0.03
